HORA (UTC),"VENTO, DIREï¿½ï¿½O HORARIA (gr) (ï¿½ (gr))","VENTO, VELOCIDADE HORARIA (m/s)",UMIDADE REL. MAX. NA HORA ANT. (AUT) (%),UMIDADE REL. MIN. NA HORA ANT. (AUT) (%),TEMPERATURA Mï¿½XIMA NA HORA ANT. (AUT) (ï¿½C),TEMPERATURA Mï¿½NIMA NA HORA ANT. (AUT) (ï¿½C),"UMIDADE RELATIVA DO AR, HORARIA (%)","PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB)","PRECIPITAï¿½ï¿½O TOTAL, HORï¿½RIO (mm)","VENTO, RAJADA MAXIMA (m/s)",PRESSï¿½O ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB),PRESSï¿½O ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB)
13:00,-0.19080899537654467,3.5,74.0,68.0,23.8,22.7,68.0,884.5,0.0,5.9,884.6,884.5
14:00,-0.6427876096865396,5.1,69.0,63.0,25.3,23.4,63.0,884.0,0.0,9.4,884.5,884.0
15:00,-0.7193398003386512,4.3,68.0,59.0,26.1,24.2,63.0,883.3,0.0,9.5,884.0,883.3
16:00,-0.8191520442889918,4.5,67.0,57.0,26.6,23.9,59.0,882.8,0.0,11.4,883.3,882.8
17:00,-0.7986355100472932,4.1,63.0,55.0,26.6,24.9,63.0,882.3,0.0,9.9,882.8,882.2
18:00,-0.9659258262890684,5.9,77.0,63.0,24.9,21.6,76.0,882.0,0.0,12.1,882.5,882.0
19:00,-0.9743700647852352,3.4,77.0,70.0,22.3,21.5,71.0,881.3,0.0,9.7,882.0,881.3
20:00,-0.7313537016191703,2.4,71.0,66.0,22.6,22.1,68.0,880.7,0.0,6.9,881.3,880.6
21:00,-0.8746197071393956,1.8,72.0,67.0,22.4,22.1,70.0,881.0,0.0,5.0,881.0,880.6
22:00,0.43837114678907746,0.9,78.0,69.0,22.1,20.6,78.0,881.2,0.0,3.2,881.2,881.0
23:00,-0.6946583704589976,0.4,88.0,78.0,20.6,18.9,86.0,882.0,0.0,1.5,882.0,881.2
00:00,-0.12186934340514723,1.3,88.0,83.0,20.0,19.1,87.0,882.5,0.0,2.4,882.6,882.0
01:00,-0.5000000000000004,0.8,92.0,86.0,19.5,18.2,92.0,882.8,0.0,1.9,882.8,882.4
02:00,-0.4694715627858908,1.7,92.0,89.0,18.9,18.3,89.0,882.9,0.0,2.9,883.1,882.8
03:00,-0.7547095802227722,2.0,90.0,89.0,18.9,18.5,90.0,882.6,0.0,3.2,882.9,882.5
04:00,-0.544639035015027,2.9,91.0,89.0,19.1,18.6,91.0,882.4,0.0,4.6,882.6,882.4
05:00,-0.3420201433256686,2.6,91.0,89.0,19.3,19.0,89.0,881.8,0.0,5.4,882.5,881.8
06:00,-0.4226182617406992,2.8,90.0,89.0,19.3,19.0,90.0,881.0,0.0,4.6,881.8,881.0
07:00,-0.4226182617406992,2.7,92.0,90.0,19.1,18.6,92.0,881.1,0.0,5.0,881.1,881.0
08:00,-0.5591929034707466,3.3,95.0,92.0,18.7,18.2,95.0,881.3,0.0,6.4,881.3,880.9
09:00,-0.45399049973954697,2.6,95.0,94.0,18.5,18.2,94.0,882.0,0.0,5.5,882.0,881.3
10:00,-0.5150380749100545,2.5,95.0,91.0,19.7,18.4,91.0,883.0,0.0,5.6,883.0,882.0
11:00,-0.3907311284892739,3.8,91.0,84.0,21.3,19.6,84.0,883.6,0.0,6.7,883.6,883.0
12:00,-0.6156614753256582,3.4,85.0,83.0,21.5,21.0,83.0,884.1,0.0,7.6,884.1,883.6
13:00,-0.5591929034707466,5.2,83.0,74.0,23.1,21.4,74.0,883.8,0.0,8.5,884.1,883.8
14:00,-0.7313537016191703,4.9,76.0,63.0,25.0,22.7,63.0,883.3,0.0,10.6,883.8,883.3
15:00,-0.7986355100472932,3.7,68.0,61.0,25.8,24.3,62.0,882.7,0.0,10.5,883.3,882.7
16:00,-0.6819983600624984,4.9,65.0,58.0,27.0,25.0,59.0,882.0,0.0,9.2,882.7,882.0
17:00,-0.9063077870366498,8.0,77.0,56.0,26.7,21.3,76.0,881.8,0.0,16.0,882.1,881.6
18:00,-0.8910065241883679,6.4,76.0,69.0,23.3,21.5,75.0,881.1,0.0,16.0,881.8,881.1
19:00,-0.8910065241883679,4.8,81.0,75.0,22.1,21.0,80.0,880.7,0.0,13.3,881.2,880.7
20:00,-0.898794046299167,4.2,81.0,79.0,21.7,20.2,80.0,881.6,0.0,10.9,881.6,880.7
21:00,-0.7193398003386512,2.6,81.0,79.0,20.3,20.0,79.0,882.0,0.0,8.5,882.0,881.4
22:00,-0.529919264233205,3.7,83.0,78.0,20.1,19.3,83.0,882.7,0.0,7.2,882.7,882.0
23:00,-0.37460659341591235,3.3,89.0,83.0,19.3,18.7,89.0,883.0,0.0,7.2,883.0,882.7
00:00,-0.35836794954530077,3.2,90.0,88.0,18.8,18.7,88.0,883.9,0.0,6.9,883.9,883.0
01:00,-0.5591929034707466,2.9,94.0,88.0,18.7,18.1,94.0,884.4,0.2,6.1,884.5,883.9
02:00,-0.529919264233205,2.7,95.0,94.0,18.1,18.0,95.0,884.5,0.2,6.2,884.5,884.4
03:00,-0.5000000000000004,3.2,96.0,95.0,18.2,18.1,96.0,884.2,0.0,5.7,884.6,884.1
04:00,-0.45399049973954697,3.5,96.0,95.0,18.4,18.2,95.0,883.7,0.0,6.3,884.2,883.7
05:00,-0.5000000000000004,3.0,95.0,94.0,18.6,18.4,94.0,883.3,0.0,7.2,883.7,883.3
06:00,-0.5150380749100545,3.0,94.0,94.0,18.4,18.2,94.0,883.0,0.0,5.4,883.3,883.0
07:00,-0.4694715627858908,3.4,96.0,94.0,18.3,18.2,96.0,882.9,0.6,6.1,883.0,882.9
08:00,-0.45399049973954697,4.3,96.0,94.0,18.4,18.3,94.0,883.0,0.2,8.4,883.0,882.8
09:00,-0.4694715627858908,3.1,95.0,94.0,18.4,18.2,95.0,883.1,0.0,8.4,883.2,883.0
10:00,-0.45399049973954697,3.4,95.0,94.0,18.5,18.2,95.0,884.2,0.2,7.2,884.2,883.1
11:00,-0.4226182617406992,4.2,96.0,95.0,18.8,18.5,96.0,884.6,0.6,7.6,884.6,884.2
12:00,-0.4694715627858908,4.0,96.0,91.0,19.7,18.7,91.0,885.3,0.0,8.8,885.3,884.6
13:00,-0.7313537016191703,4.8,93.0,87.0,20.4,19.4,89.0,885.4,0.0,9.7,885.4,885.3
14:00,-0.6018150231520483,4.9,90.0,82.0,21.3,19.9,82.0,885.2,0.0,9.4,885.4,885.2
15:00,-0.6156614753256582,4.6,87.0,81.0,22.0,20.7,83.0,884.6,0.0,9.9,885.2,884.6
16:00,-0.6691306063588581,4.6,85.0,75.0,23.3,21.7,77.0,883.8,0.0,10.5,884.6,883.8
17:00,-0.6819983600624984,5.3,77.0,70.0,24.1,22.4,72.0,882.9,0.0,9.7,883.8,882.9
18:00,-0.5735764363510465,5.2,74.0,66.0,25.2,22.7,69.0,882.0,0.0,9.8,882.9,882.0
19:00,-0.7986355100472932,4.2,75.0,64.0,25.5,22.8,75.0,881.4,0.0,10.0,882.0,881.3
20:00,-0.7313537016191703,4.3,78.0,67.0,24.2,22.2,67.0,881.7,0.0,8.6,881.7,881.4
21:00,-0.8829475928589271,4.6,92.0,64.0,24.1,19.2,92.0,882.6,0.6,12.3,882.6,881.7
22:00,-0.6293203910498378,4.1,94.0,91.0,19.3,19.0,92.0,883.1,0.2,9.1,883.1,882.5
23:00,-0.7547095802227722,4.1,93.0,91.0,19.0,18.5,93.0,883.5,0.2,10.5,883.5,883.1
00:00,-0.6427876096865396,3.8,94.0,93.0,18.8,18.5,93.0,884.5,0.0,7.8,884.5,883.5
01:00,-0.6293203910498378,3.9,94.0,92.0,18.8,18.7,94.0,884.8,0.0,8.0,884.8,884.5
02:00,-0.4848096202463369,4.2,94.0,93.0,18.7,18.5,93.0,885.1,0.0,7.9,885.2,884.8
03:00,-0.544639035015027,4.7,95.0,91.0,18.5,18.2,92.0,884.6,0.0,9.0,885.1,884.6
04:00,-0.5000000000000004,4.2,92.0,91.0,18.3,18.1,92.0,883.9,0.0,9.1,884.6,883.8
05:00,-0.529919264233205,4.8,94.0,92.0,18.1,18.0,94.0,883.4,0.0,9.3,883.9,883.4
06:00,-0.5735764363510465,4.4,95.0,93.0,18.2,17.8,93.0,883.0,0.0,10.6,883.4,883.0
07:00,-0.6018150231520483,5.3,95.0,93.0,18.0,17.7,94.0,883.0,0.0,12.2,883.0,882.8
08:00,-0.6293203910498378,5.2,96.0,94.0,17.7,17.4,95.0,883.4,0.0,10.8,883.4,883.0
09:00,-0.5591929034707466,4.2,95.0,91.0,17.8,17.4,92.0,884.0,0.0,10.6,884.0,883.4
10:00,-0.6293203910498378,5.2,96.0,92.0,17.7,17.4,94.0,884.9,0.2,10.1,884.9,884.0
11:00,-0.6156614753256582,4.8,96.0,93.0,18.0,17.3,93.0,885.4,0.2,9.7,885.5,884.9
12:00,-0.6156614753256582,6.1,93.0,84.0,19.3,18.0,84.0,885.6,0.0,12.4,885.7,885.3
13:00,-0.6156614753256582,6.1,85.0,82.0,19.9,19.3,83.0,886.0,0.0,13.1,886.0,885.6
14:00,-0.7193398003386512,6.3,83.0,78.0,20.8,19.7,80.0,885.7,0.0,12.7,886.0,885.7
15:00,-0.7313537016191703,6.4,82.0,75.0,22.2,20.5,76.0,885.4,0.0,12.0,885.8,885.4
16:00,-0.6293203910498378,5.9,78.0,74.0,22.7,21.3,76.0,884.8,0.0,12.5,885.4,884.8
17:00,-0.5591929034707466,5.9,78.0,71.0,22.9,21.2,76.0,883.8,0.0,11.8,884.8,883.8
18:00,-0.529919264233205,5.7,78.0,70.0,23.0,21.6,70.0,882.9,0.0,12.6,883.8,882.9
19:00,-0.8386705679454243,6.2,71.0,67.0,23.5,22.5,70.0,882.5,0.0,11.5,882.9,882.4
20:00,-0.5150380749100545,4.7,81.0,68.0,23.4,21.4,81.0,882.8,0.0,12.2,882.8,882.4
21:00,-0.4694715627858908,3.7,95.0,80.0,21.4,18.8,92.0,882.9,1.4,12.2,882.9,882.7
22:00,-0.5877852522924734,3.3,92.0,89.0,19.9,19.2,90.0,883.3,0.0,8.1,883.3,882.9
23:00,-0.3255681544571567,2.1,93.0,90.0,19.2,18.8,93.0,884.3,0.0,5.4,884.3,883.3
00:00,-0.45399049973954697,2.6,94.0,93.0,18.8,18.6,94.0,885.2,0.0,4.6,885.2,884.4
01:00,-0.4226182617406992,2.5,94.0,94.0,18.7,18.6,94.0,885.6,0.0,5.0,885.6,885.2
02:00,-0.529919264233205,1.7,94.0,94.0,18.6,18.5,94.0,885.8,0.0,4.5,885.9,885.6
03:00,-0.5150380749100545,2.1,94.0,93.0,18.9,18.6,93.0,885.5,0.0,4.3,885.8,885.5
04:00,-0.5150380749100545,2.5,94.0,93.0,18.9,18.8,93.0,885.1,0.0,4.5,885.6,885.1
05:00,-0.4226182617406992,2.6,94.0,93.0,18.8,18.7,93.0,884.4,0.0,4.9,885.2,884.4
06:00,-0.24192189559966787,2.4,94.0,93.0,18.7,18.6,93.0,884.1,0.0,4.9,884.4,884.1
07:00,-0.35836794954530077,2.0,94.0,93.0,18.7,18.5,93.0,884.1,0.0,4.0,884.2,884.0
08:00,-0.4694715627858908,2.2,93.0,92.0,18.6,18.4,93.0,884.5,0.0,4.5,884.5,884.1
09:00,-0.5877852522924734,2.8,93.0,92.0,18.8,18.5,93.0,884.9,0.0,5.6,884.9,884.5
10:00,-0.5150380749100545,2.2,94.0,92.0,19.0,18.5,92.0,885.6,0.0,5.0,885.6,884.9
11:00,-0.7193398003386512,2.6,92.0,84.0,20.8,19.0,84.0,886.0,0.0,6.5,886.0,885.6
12:00,-0.7771459614569708,3.6,85.0,74.0,23.1,20.4,79.0,886.4,0.0,6.4,886.4,886.0
13:00,-0.9135454576426011,3.8,82.0,69.0,24.0,21.4,73.0,886.6,0.0,7.4,886.6,886.4
14:00,-0.8829475928589271,4.3,73.0,64.0,24.7,22.9,68.0,886.2,0.0,8.3,886.6,886.2
15:00,-0.7986355100472932,5.3,70.0,64.0,24.9,23.4,65.0,885.5,0.0,10.5,886.2,885.5
16:00,-0.9063077870366498,3.9,67.0,56.0,26.6,24.0,58.0,884.3,0.0,10.5,885.6,884.3
17:00,-0.8829475928589271,3.7,64.0,56.0,27.1,24.7,57.0,883.7,0.0,9.8,884.3,883.7
18:00,-0.5591929034707466,4.4,64.0,55.0,27.3,24.9,62.0,883.0,0.0,8.5,883.7,883.0
19:00,-0.9396926207859083,5.0,63.0,58.0,26.6,25.0,62.0,882.2,0.0,9.1,883.0,882.2
20:00,-0.9975640502598243,4.6,74.0,63.0,25.8,23.7,71.0,882.7,0.0,8.8,882.7,882.0
21:00,-0.9396926207859083,4.0,86.0,71.0,23.7,20.9,86.0,883.1,0.0,9.3,883.1,882.7
22:00,-0.6946583704589974,2.8,94.0,86.0,21.0,19.7,93.0,883.9,0.8,8.3,883.9,883.1
23:00,-0.754709580222772,2.2,96.0,93.0,19.9,19.2,96.0,884.1,6.6,6.0,884.2,883.9
00:00,-0.9063077870366498,1.4,96.0,95.0,19.6,19.4,95.0,884.2,2.4,4.5,884.3,884.1
01:00,-0.4848096202463369,1.7,95.0,95.0,19.5,19.4,95.0,884.9,0.2,3.2,884.9,884.2
02:00,-0.7193398003386512,1.3,95.0,95.0,19.5,19.2,95.0,885.4,0.6,3.2,885.4,884.9
03:00,-0.40673664307580015,2.1,96.0,95.0,19.3,19.1,95.0,884.8,0.6,2.9,885.4,884.8
04:00,-0.3090169943749477,1.9,96.0,95.0,19.1,19.0,96.0,884.2,0.2,2.9,884.8,884.2
05:00,-0.40673664307580015,1.5,96.0,96.0,19.1,19.0,96.0,883.6,0.0,3.1,884.2,883.6
06:00,-0.08715574274765832,1.5,96.0,96.0,19.1,19.0,96.0,883.4,0.0,2.6,883.6,883.4
07:00,-0.29237170472273716,2.1,96.0,96.0,19.1,18.9,96.0,883.3,0.0,3.5,883.4,883.3
08:00,-0.08715574274765832,2.4,96.0,96.0,19.2,19.1,96.0,883.5,0.2,3.6,883.5,883.2
09:00,-0.5150380749100545,1.2,96.0,96.0,19.2,19.0,96.0,884.0,0.6,3.4,884.0,883.5
10:00,-0.29237170472273716,2.7,97.0,96.0,19.4,19.0,96.0,884.5,0.2,4.4,884.5,884.0
11:00,-0.22495105434386534,2.8,96.0,92.0,20.6,19.4,92.0,884.8,0.2,5.1,884.9,884.5
12:00,-0.5735764363510465,2.7,93.0,86.0,21.3,20.3,87.0,885.2,0.0,5.1,885.2,884.8
13:00,-0.945518575599317,2.1,87.0,79.0,22.6,21.3,80.0,885.2,0.0,4.9,885.3,885.2
14:00,-0.35836794954530077,3.2,82.0,69.0,24.2,22.1,70.0,884.7,0.0,6.0,885.2,884.7
15:00,-0.529919264233205,3.2,73.0,65.0,25.0,23.6,68.0,883.9,0.0,6.5,884.7,883.9
16:00,-0.3255681544571567,3.8,69.0,59.0,26.0,23.8,61.0,883.0,0.0,6.3,883.9,883.0
17:00,-0.6427876096865396,3.1,75.0,61.0,25.9,23.1,64.0,882.0,0.0,9.4,883.0,882.0
18:00,-0.45399049973954697,3.8,68.0,60.0,26.4,24.7,64.0,881.3,0.0,7.0,882.0,881.2
19:00,-0.12186934340514723,4.1,72.0,63.0,26.0,24.1,66.0,881.0,0.0,8.3,881.3,880.6
20:00,-0.1736481776669304,4.1,72.0,61.0,25.8,23.2,71.0,881.2,0.0,7.6,881.3,881.0
21:00,0.03489949670250097,4.3,76.0,71.0,23.2,22.7,76.0,881.8,0.0,7.0,881.8,881.2
22:00,-0.12186934340514723,3.4,81.0,76.0,22.7,21.5,80.0,882.6,0.0,8.3,882.6,881.8
23:00,-0.13917310096006588,4.0,88.0,80.0,21.5,20.2,85.0,882.8,0.0,7.3,882.9,882.6
00:00,-0.1736481776669304,2.1,89.0,85.0,20.2,19.4,89.0,883.2,0.0,7.3,883.2,882.8
01:00,0.3255681544571567,1.2,91.0,87.0,19.7,19.5,91.0,883.6,0.0,3.4,883.6,883.2
02:00,-0.08715574274765832,0.7,91.0,90.0,19.7,19.5,91.0,883.7,0.0,2.9,883.8,883.6
03:00,-0.5877852522924734,1.7,92.0,90.0,19.6,19.4,90.0,883.2,0.0,3.1,883.7,883.2
04:00,-0.5735764363510465,1.6,91.0,89.0,19.6,19.4,89.0,883.0,0.0,3.1,883.3,883.0
05:00,-0.7313537016191703,1.8,90.0,87.0,19.7,19.3,90.0,882.9,0.0,3.3,883.1,882.9
06:00,-0.4226182617406992,1.3,90.0,86.0,19.6,19.3,86.0,882.7,0.0,3.3,882.9,882.7
07:00,-0.3907311284892739,1.2,88.0,86.0,19.6,19.3,87.0,882.8,0.0,2.6,882.8,882.6
08:00,-0.8386705679454243,0.7,90.0,87.0,19.5,19.0,90.0,882.9,0.0,2.3,882.9,882.7
09:00,0.39073112848927377,0.8,94.0,89.0,19.3,18.8,90.0,883.1,0.0,1.3,883.2,882.9
10:00,-0.12186934340514723,1.4,91.0,77.0,20.7,19.2,79.0,883.6,0.0,2.2,883.6,883.1
11:00,-0.06975647374412564,2.9,79.0,60.0,22.8,20.7,62.0,884.2,0.0,4.4,884.2,883.6
12:00,0.4067366430758002,3.5,62.0,55.0,24.6,22.8,58.0,885.0,0.0,6.0,885.0,884.2
13:00,0.20791169081775934,4.1,62.0,55.0,25.4,24.2,55.0,885.4,0.0,8.2,885.4,884.9
14:00,0.25881904510252074,4.5,63.0,52.0,25.9,24.7,59.0,885.1,0.0,8.5,885.4,885.1
15:00,-0.01745240643728356,4.5,62.0,53.0,26.8,25.2,53.0,884.4,0.0,8.9,885.1,884.4
16:00,0.03489949670250097,4.0,57.0,50.0,27.2,25.8,53.0,883.7,0.0,8.4,884.4,883.7
17:00,0.35836794954530027,3.5,56.0,47.0,28.1,26.5,51.0,882.9,0.0,8.4,883.7,882.9
18:00,0.5150380749100542,2.9,56.0,48.0,27.7,26.3,54.0,882.0,0.0,6.6,882.9,882.0
19:00,0.6018150231520483,3.8,76.0,47.0,27.7,23.4,70.0,881.8,1.2,9.3,882.0,881.6
20:00,0.10452846326765347,4.5,71.0,53.0,27.0,24.4,55.0,881.7,0.0,7.8,881.8,881.6
21:00,-0.12186934340514723,2.6,58.0,53.0,26.6,25.7,54.0,882.0,0.0,7.8,882.0,881.7
22:00,-0.08715574274765832,2.0,61.0,52.0,26.0,23.8,61.0,882.7,0.0,5.8,882.7,881.9
23:00,0.3255681544571567,1.7,72.0,61.0,23.8,22.0,72.0,883.7,0.0,2.8,883.7,882.6
00:00,-0.19080899537654467,1.3,80.0,72.0,22.3,20.6,79.0,884.3,0.0,2.9,884.3,883.7
01:00,-0.6018150231520483,0.8,85.0,79.0,20.9,20.0,84.0,884.8,0.0,2.3,884.8,884.3
02:00,0.13917310096006544,1.0,88.0,84.0,20.2,19.5,88.0,884.7,0.0,1.5,884.9,884.7
03:00,0.7431448254773942,0.3,91.0,85.0,20.0,18.7,87.0,884.6,0.0,1.5,884.8,884.6
04:00,-0.8480480961564262,1.5,92.0,87.0,19.4,18.3,89.0,884.3,0.0,2.0,884.6,884.3
05:00,-0.9135454576426011,1.1,89.0,87.0,19.4,18.8,88.0,884.1,0.0,2.1,884.4,884.1
06:00,-0.5000000000000001,0.6,91.0,87.0,19.4,18.3,90.0,884.1,0.0,1.6,884.2,884.0
07:00,0.6293203910498374,1.9,90.0,88.0,19.4,18.6,89.0,884.4,0.0,2.9,884.4,884.1
08:00,0.6560590289905073,1.7,92.0,88.0,19.4,18.6,92.0,884.8,0.0,3.3,884.8,884.4
09:00,-0.8386705679454243,0.4,95.0,90.0,19.1,17.5,95.0,885.5,0.0,2.5,885.6,884.8
10:00,0.24192189559966773,0.4,96.0,91.0,20.1,17.5,91.0,886.1,0.0,1.1,886.1,885.5
11:00,0.9993908270190958,0.4,92.0,74.0,23.5,20.1,74.0,886.5,0.0,1.8,886.5,886.0
12:00,0.90630778703665,1.7,74.0,66.0,24.6,23.2,69.0,886.9,0.0,3.3,886.9,886.5
13:00,0.754709580222772,1.4,71.0,62.0,25.4,24.1,65.0,886.9,0.0,3.4,887.0,886.9
14:00,-0.034899496702500823,1.8,65.0,57.0,26.4,24.9,61.0,886.7,0.0,4.6,887.0,886.7
15:00,0.374606593415912,2.8,64.0,45.0,28.2,25.6,50.0,886.0,0.0,6.1,886.7,886.0
16:00,0.5299192642332049,3.2,51.0,44.0,28.4,27.0,47.0,885.3,0.0,8.4,886.0,885.3
17:00,0.20791169081775934,3.6,52.0,43.0,28.2,27.2,48.0,884.5,0.0,8.5,885.3,884.5
18:00,0.0697564737441253,3.9,53.0,45.0,28.6,27.2,49.0,883.7,0.0,7.4,884.5,883.7
19:00,0.5299192642332049,3.5,56.0,43.0,28.1,26.9,44.0,883.2,0.0,8.6,883.7,883.2
20:00,0.17364817766693033,3.6,52.0,44.0,27.4,26.3,51.0,882.6,0.0,6.2,883.2,882.6
21:00,0.1908089953765448,3.1,57.0,51.0,26.4,25.5,55.0,882.8,0.0,5.9,882.8,882.6
22:00,0.43837114678907746,1.2,68.0,55.0,25.6,23.1,68.0,883.1,0.0,4.7,883.1,882.8
23:00,0.4539904997395468,1.4,76.0,68.0,23.1,21.6,72.0,883.9,0.0,2.2,883.9,883.1
00:00,0.9993908270190958,0.4,80.0,72.0,22.0,20.4,80.0,884.7,0.0,2.1,884.7,883.9
01:00,-0.9993908270190958,1.1,82.0,79.0,21.1,19.9,82.0,885.5,0.0,2.1,885.5,884.7
02:00,-0.9396926207859083,1.8,85.0,81.0,20.9,19.6,82.0,886.0,0.0,2.7,886.0,885.5
03:00,-0.8910065241883679,1.3,87.0,80.0,20.8,19.6,84.0,885.3,0.0,2.7,886.0,885.3
04:00,-0.5299192642332048,1.1,86.0,80.0,21.0,19.6,81.0,884.7,0.0,2.7,885.3,884.7
05:00,0.45399049973954686,1.0,89.0,81.0,20.7,19.3,86.0,884.2,0.0,2.9,884.7,884.2
06:00,-0.3090169943749473,1.4,87.0,83.0,20.5,19.7,86.0,883.9,0.0,4.0,884.3,883.9
07:00,-0.45399049973954697,0.6,91.0,85.0,20.3,18.7,90.0,884.1,0.0,2.4,884.1,883.9
08:00,0.7071067811865476,1.3,93.0,87.0,20.1,18.6,88.0,884.9,0.0,2.4,884.9,884.1
09:00,-0.1736481776669304,2.8,92.0,87.0,20.1,19.0,90.0,885.6,0.0,6.0,885.6,884.8
10:00,-0.9612616959383188,1.1,90.0,72.0,22.0,19.4,75.0,885.9,0.0,5.8,885.9,885.5
11:00,-0.6946583704589976,1.5,78.0,71.0,22.6,21.3,72.0,886.3,0.0,4.4,886.3,885.9
12:00,-0.7986355100472932,1.1,74.0,64.0,24.9,22.6,65.0,886.9,0.0,3.3,886.9,886.3
13:00,-0.29237170472273716,1.7,68.0,60.0,26.2,24.3,62.0,886.9,0.0,3.6,887.0,886.8
14:00,0.6819983600624985,2.5,64.0,57.0,27.4,25.6,61.0,886.4,0.0,5.3,886.9,886.4
15:00,0.1908089953765448,3.3,64.0,50.0,27.1,25.8,53.0,885.6,0.0,6.7,886.4,885.6
16:00,0.3090169943749474,4.0,57.0,48.0,28.2,26.7,50.0,884.9,0.0,7.1,885.6,884.9
17:00,0.43837114678907746,2.2,52.0,42.0,28.9,27.8,47.0,883.9,0.0,6.9,884.9,883.9
18:00,0.13917310096006544,2.9,52.0,45.0,28.5,27.7,48.0,882.9,0.0,5.6,883.9,882.9
19:00,0.8571673007021123,2.5,51.0,44.0,29.1,27.6,48.0,882.2,0.0,6.6,882.9,882.2
20:00,0.17364817766693033,1.4,51.0,44.0,28.3,27.4,47.0,881.9,0.0,5.7,882.2,881.8
21:00,-0.7313537016191703,2.2,60.0,43.0,28.1,26.1,60.0,882.3,0.0,3.7,882.4,881.9
22:00,0.2756373558169992,1.7,68.0,60.0,26.1,24.5,67.0,882.9,0.0,4.1,882.9,882.3
23:00,0.06975647374412552,1.1,72.0,66.0,24.5,23.0,71.0,883.4,0.0,3.3,883.4,882.9
00:00,0.2756373558169992,0.8,78.0,70.0,23.5,21.7,78.0,884.0,0.0,2.3,884.0,883.4
01:00,0.777145961456971,1.7,83.0,73.0,23.0,21.0,74.0,884.6,0.0,2.7,884.6,884.0
02:00,0.6018150231520482,1.6,79.0,73.0,22.8,21.8,78.0,884.5,0.0,2.9,884.6,884.4
03:00,0.01745240643728344,1.1,86.0,78.0,22.3,20.6,84.0,884.3,0.0,3.0,884.5,884.3
04:00,-0.374606593415912,0.8,88.0,84.0,21.2,20.2,88.0,883.8,0.0,1.8,884.4,883.8
05:00,-0.981627183447664,0.9,89.0,83.0,21.4,20.3,86.0,883.6,0.0,3.8,883.8,883.6
06:00,-0.5591929034707467,1.1,91.0,86.0,21.1,19.6,91.0,883.5,1.6,4.8,883.7,883.2
07:00,-0.4539904997395467,1.6,93.0,91.0,19.8,19.2,91.0,883.2,1.6,4.5,883.5,883.2
08:00,0.39073112848927377,0.5,92.0,91.0,19.5,18.6,92.0,883.2,0.0,3.4,883.3,883.1
09:00,-0.7660444431189781,1.8,94.0,90.0,18.7,18.2,91.0,883.8,0.0,4.5,883.9,883.2
10:00,-0.6293203910498378,1.4,91.0,82.0,20.4,18.2,82.0,884.0,0.0,4.5,884.2,883.8
11:00,-0.9986295347545738,1.3,84.0,72.0,23.1,20.4,72.0,884.2,0.0,3.2,884.2,883.9
12:00,0.8910065241883679,1.7,72.0,63.0,25.4,23.0,67.0,884.7,0.0,3.2,884.7,884.2
13:00,0.6018150231520482,2.2,72.0,64.0,25.2,24.2,67.0,884.7,0.0,5.0,884.8,884.7
14:00,0.0697564737441253,2.7,69.0,57.0,25.6,22.3,66.0,884.1,0.0,11.2,884.8,884.1
15:00,0.6156614753256583,4.6,67.0,49.0,26.7,24.3,67.0,883.9,0.0,8.4,884.1,883.8
16:00,-0.01745240643728356,4.9,80.0,67.0,24.8,22.1,69.0,883.5,0.0,10.3,883.9,883.4
17:00,-0.5591929034707466,4.2,69.0,61.0,26.2,23.5,63.0,882.5,0.0,8.9,883.5,882.5
18:00,-0.5150380749100545,3.7,68.0,58.0,26.5,24.9,61.0,881.9,0.0,8.8,882.5,881.9
19:00,-0.9781476007338056,2.9,65.0,53.0,26.6,24.0,62.0,881.9,0.0,8.5,882.1,881.2
20:00,-0.9659258262890684,1.9,71.0,61.0,24.1,22.9,70.0,881.4,0.0,5.0,882.2,881.4
21:00,-0.7880107536067218,1.3,74.0,69.0,23.2,22.7,74.0,881.8,0.0,3.5,881.9,881.4
22:00,0.39073112848927377,2.4,82.0,72.0,22.9,21.8,82.0,882.5,0.0,4.4,882.5,881.8
23:00,0.48480962024633706,1.2,89.0,82.0,21.8,20.7,88.0,883.2,0.0,4.4,883.3,882.5
00:00,-0.08715574274765832,0.6,93.0,88.0,20.8,20.2,92.0,883.4,0.0,2.3,883.4,883.1
01:00,-0.9612616959383188,1.1,92.0,89.0,20.9,19.9,90.0,883.6,0.0,2.3,883.6,883.3
02:00,-0.898794046299167,0.8,93.0,90.0,20.3,19.3,93.0,884.1,0.0,2.4,884.2,883.6
03:00,0.49999999999999994,1.0,93.0,90.0,19.7,19.1,92.0,883.5,0.0,2.1,884.1,883.5
04:00,-0.15643446504023112,1.3,93.0,91.0,19.8,19.3,92.0,883.3,0.0,2.8,883.5,883.2
05:00,-0.7986355100472932,1.6,92.0,86.0,19.9,18.6,90.0,883.0,0.0,3.8,883.3,883.0
06:00,-0.45399049973954697,1.4,90.0,86.0,18.7,18.2,88.0,882.6,0.0,3.4,883.1,882.5
07:00,0.788010753606722,0.9,91.0,88.0,18.7,17.5,89.0,882.6,0.0,2.1,882.6,882.5
